,dim,centroid_point_distances_negative,intra_distance_negative,centroid_point_distances_positive,intra_distance_positive,extra_distance
0,768,"[[4.967599522866965, 5.136100990019949, 7.812853806531936, 10.280111044346272, 7.740588499794653, 9.058588773176393, 8.338717378919519, 9.365483119006939, 5.23298039032894, 8.523766890175779, 4.6699392893234, 6.795951120784357, 4.09645782601492, 13.124580118016462, 6.692917113474116, 5.963827624272902, 3.60825066977928, 3.585413888544509, 6.259262014512046, 4.5190869265963975, 5.085011112411831, 6.241204266004718, 4.190554592085196, 8.525484075215935, 3.5717866629543837, 11.371564164039354, 6.13163130139938, 7.379627078814241, 3.23422587606364, 8.757167210746044, 6.600608643846804, 7.240396936100578, 4.360759292147145, 6.475574929256262, 8.122245868687108, 4.129391850919184, 12.978012481394881, 4.161712383820026, 3.231655195621667, 10.715713774727314, 4.754934792284496, 6.171251362532743, 4.932742173944275, 4.315034377955272, 7.43761338295201, 7.601301826498403, 4.311184102693924, 4.801945799439164, 4.164733659522721, 6.891246352540602, 16.171978390332335, 8.352699332958219, 9.225321762087313, 14.766235928113886, 11.758448657290833, 4.492488693685037, 3.6955915574703346, 4.853093437106672, 9.648316203140716, 9.03701001895663, 4.984267974431063, 12.332206350417179, 4.629716429710442, 13.215315795819356, 4.146390392884803, 3.9679146653955235, 14.707182548198979, 7.0990104917377925, 6.582477288247647, 10.401873533020412, 10.211608299452708, 6.388701983778809, 8.756456325577894, 7.427479565225693, 3.626303961974925, 15.713858073158196, 5.829356472382752, 5.906625866650214, 12.324757292482104, 13.610555966870896, 9.459547997978413, 6.721851693841836, 6.214369493037608, 10.100546433344972, 16.812229963546496, 8.591346453422087, 21.239388268890085, 8.655932587466742, 5.719438487486139, 9.33766404381445, 9.954430514001372, 5.238304552320073, 8.356370648051687, 8.648999869755059, 8.602960073623203, 5.857712093878613, 4.144780724569544, 7.810924787848192, 4.544829287182816, 4.337918420550536, 5.697237160081615, 13.791048670926868, 5.608985941230394, 5.0531570499473, 7.687372538468808, 13.781598906864648, 9.394158160891973, 3.387438061678018, 5.882018000649159, 4.1514381904411595, 7.375435800028641, 5.1201972001395575, 6.49252527324522, 3.5159601170618795, 13.589007423582757, 12.03291857024361, 11.387744478129513, 6.854826043965033, 10.176168431617404, 5.505396614953786, 8.784935002534183, 5.977273172576831, 5.965102699768321, 7.871853550084682, 8.62387681736634, 11.509938849891228, 7.81496225820375, 7.9639407346305315, 9.287898803473247, 7.415584039773559, 10.70810792884807, 8.493048196896963, 9.96185263609078, 8.81134743160966, 16.877073201559686, 12.33205382990217, 4.050767082261475, 6.466473086981279, 6.8498114044338365, 5.050339575633036, 6.306204870259952, 16.87282386903123, 4.8116996061576005, 4.688462803251107, 2.804318564151809, 4.362693341793221, 5.079427077238156, 8.184141708669516, 10.440259953984041, 10.579525302933959, 5.029267682713115, 5.979186475849024, 7.117287670287462, 6.863866183875201, 14.61021088811896, 3.64816985317373, 3.4403379475779845, 7.0298248933515755, 5.036418748518078, 8.380299754724861, 8.153526074102928, 5.5580943236712015, 3.386537184123693, 12.109953211622601, 5.0544728076642835, 6.213619569197831, 11.998140018917287, 6.489739999673144, 7.42671931690403, 6.228794469732822, 15.929853531805938, 9.03413453622832, 16.598892987705653, 7.9580680882034995, 7.792622676853403, 5.217178886045196, 4.962787537954887, 8.3312737614958, 4.412629634366147, 7.55219831956667, 5.5835255409964155, 4.256087147628819, 3.526337321503542, 6.589698763648389, 4.189608800427893, 6.1299499122933945, 6.746027028650479, 4.32454206425712, 10.330468727126425, 8.550053639575275, 7.240175194246325, 4.10065016581107, 6.2114091474210325, 10.27132060474956, 7.742602201864836, 2.953693235026533, 8.052801314717351, 9.55381021498766, 6.51236103841912, 4.806724685621955, 7.445464767075877, 5.659577485136158, 8.075059381706419, 7.243767771397488, 3.586943193925832, 5.13402322958715, 8.161341595363139, 6.6515158242848935, 3.9976236789940516, 6.187427830418614, 17.326643129312938, 4.770000543705856, 9.384348861752466, 6.650921317018089, 6.415851499960781, 8.93144561225076, 7.337524862798444, 6.859616242071016, 4.877017176890728, 3.886151206469628, 10.521568295519906, 14.047095520472288, 8.330585628997468, 5.363451916279182, 8.727624343540414, 5.5609351603001835, 7.633534627996726, 6.383481690777756, 6.046160626404866, 7.125368470337577, 6.289413171724386, 7.777832278247346, 4.027404945620963, 4.589965950868295, 7.219985896927748, 4.938766122676822, 11.121508658092612, 7.35310334248276, 6.579464544085539, 6.202291798352838, 8.456338935697703, 7.763608021326346, 16.914992791298946, 15.149535348541196, 6.18893842762578, 7.751792685983394, 5.3594463080653645, 9.78585955738468, 3.0214384228780116, 8.28692426950073, 7.224681560882791, 15.34977527489383, 15.4880017736692, 19.219338675893386, 5.060034785591806, 19.346898059833045, 3.451968238823655, 3.1065811107282926, 8.071420804201715, 3.4773480199279128, 3.9752354233335394, 4.980412027106995, 8.208139353188075, 5.491152026593846, 3.7944058905977807, 4.3074195742365635, 9.239910752289092, 4.238612798253702, 11.204028027178039, 6.496421508437728, 3.501957979360159, 7.846177152879595, 5.319022589923169, 5.629869234768515, 4.595016600513376, 13.280109375684063, 7.844527082273777, 9.250731538812506, 12.586872558372699, 5.873372129847833, 6.923489737467348, 3.576810089827987, 6.745799192290631, 7.829575446568534, 7.575285014491656, 2.7096248863443497, 2.7006882196467488, 10.90210677172404, 14.189653943649002, 4.651192504575413, 9.750867755715703, 3.4774713355858107, 8.9232692177561, 17.594935413286215, 9.9273222200364, 5.696453262908489, 7.991014686589988, 4.365482473293958, 13.957134831203415, 5.2572591859394056, 7.835307289682755, 13.490266153042901, 6.82039324958305, 8.412108257889395, 9.78902872339207, 4.239944620533832, 19.05421041161668, 6.849455008233974, 5.850085027813918, 6.380627611960433, 7.198540398798369, 11.435727578721448, 8.739929866745848, 6.1635189827734775, 8.977153040451503, 3.704973340846896, 8.310565639151521, 5.7012004028674745, 10.630862382458258, 8.493191105215967, 3.4853860734591975, 5.172360556733439, 9.451765896091946, 3.425936748004379, 4.5619799461038175, 5.512464895492155, 5.754996953792092, 4.504431859238554, 9.755031894934552, 9.99019457421036, 6.806724771886524, 8.533745401468213, 7.330818192662961, 9.613040910279496, 7.131545889373895, 3.5236121995800205, 8.77509801529632, 8.934473541752585, 8.084397337084644, 5.918079892255932, 6.784108970997473, 6.894733800560051, 4.383007350083266, 5.911485545016861, 3.605524758816304, 9.15473785723744, 13.073040857175359, 7.295178400244968, 4.972048801000513, 8.223353531325708, 4.614635285590166, 7.6728008039688715, 10.126029111322092, 4.2537526311366065, 9.067222686888124, 7.329988504143377, 7.087289817330961, 5.7944470797377825, 6.367986175268094, 4.957625969996977, 9.966858339437227, 5.047339913934296, 10.128683418065604, 7.384980748399692, 8.858284427407767, 7.090116265967965, 3.342642442394135, 7.365420143439558, 10.352497815977063, 6.672961357751652, 9.072136516057562, 4.949702080823272, 9.733358099653511, 7.127356556392185, 5.048695973161331, 6.5367319170651905, 6.359915094356314, 8.007078976816853, 7.026399840657599, 11.204266363699217, 10.334560258175417, 12.061550483346755, 7.3349380846476295, 8.708037009041469, 14.47682567204446, 10.469489704495867, 4.181993752536375, 3.788296831529154, 4.543955110301469, 10.768416744855463, 4.7619774982096095, 3.757686285351913, 5.641151323298752, 10.761247485446393, 7.039141101367804, 8.235828362451896, 8.053892384201024, 6.372398714854008, 8.449995151161945, 3.9710496532262773, 6.4227410657452815, 10.13433141836641, 8.007696271594558, 3.8203962113712078, 7.433715257449783, 7.50055042469153, 8.168023040741963, 10.68929882310181, 5.789901377382527, 8.504686454451102, 6.903284861302114, 7.7374684849263655, 6.630272114340518, 5.87801815851078, 5.441529164397634, 5.6605472325830215, 7.372668498351967, 7.281798074386592, 8.12193136460699, 8.468766275948669, 6.196908175115971, 4.563762197788051, 4.29471842711369, 6.970877294010007, 9.847119127102149, 5.397303744778506, 6.428234002827791, 3.0597413948326606, 15.427735230817497, 7.376010389018343, 4.633392793863908, 8.892507406549862, 5.406094445866021, 10.097215868191384, 4.469625291028455, 3.0793722988309247, 6.492732114972828, 13.627289999034794, 14.125455214683058, 4.540600040950696, 5.382492408107384, 8.478684623429274, 3.730221460813348, 6.821743572424937, 5.107649461682744, 4.864076944463311, 10.44540163677752, 4.979293816077963, 8.538466037895434, 13.023125432803726, 6.199166828205307, 7.224143360972251, 3.5138199142779474, 4.962858809966946, 4.930827839759367, 4.552174269866853, 5.106094885899237, 6.311676669878908, 6.543795392650908, 9.25137956853707, 6.412255039557239, 16.641854409481105, 12.405064619194842, 9.739883670131292, 3.7383337494209234, 5.512569731680134, 9.482314089785719, 5.253541678477356, 6.773503995034809, 5.559940962020647, 7.431268169929101, 20.434298621430592, 4.035847442374459, 11.61872936599332, 10.655078029645644, 6.137794601858731, 14.633663018898202, 5.203161304820515, 4.7050116939592295, 5.95445971850461, 21.868890178234413, 9.276373713684544, 8.548434765315221, 7.2718728936450265, 8.971051548933856, 6.650700409706273, 6.184550627581035, 9.49984283685127, 5.845389479590747, 14.332888027209286, 10.918008040936975, 8.393703150750127, 4.5106894242606685, 4.966899577907984, 6.321159493162141, 7.5348322757704596, 15.326189373594765, 11.242884455649897, 4.585907181273768, 8.92364013140085, 11.238437428261575, 8.325408414814811, 5.366702436852526, 4.863375445978216, 6.9189311529545074, 4.510268063514562, 6.698413063527228, 13.272527036866977, 5.165085248145562, 11.101622087134345, 3.9763297813939027, 8.330576719826308, 4.630287078551948, 6.661143916974059, 13.897610097492004, 7.967733187538555, 8.213055698203082, 6.95507263922546, 8.285434110752695, 3.0568590179070094, 12.742414110481105, 4.475599074781596, 5.604026618293123, 4.429641466706314, 6.076053933188978, 6.195262783419417, 6.045182698884208, 3.6235302205825657, 5.849826682793356, 3.2355406069643053, 8.310930737581398, 10.928592710858153, 9.496654241358462, 6.828127830843171, 7.623494949120482, 12.696970794425365, 10.01748387033299, 8.252336981997763, 9.185833631474686, 4.738416289426565, 10.557007852684047, 4.181713508381262, 4.360498883091008, 11.15323219008383, 5.20680094422257, 9.731623759952269, 5.584496708985873, 3.5782688857083906, 12.455311440326572, 10.914958228132216, 6.689159017661698, 7.388901049671664, 4.315342350572204, 7.311884508475176, 16.022449572824435, 3.4865046065769127, 10.39416281616672, 6.868698246435931, 5.3931428222664355, 7.065901143782864, 6.5565248402063325, 7.204996400785645, 13.298067835867576, 13.426284319533405, 7.106424575676675, 6.684687410019416, 5.753184188942226, 13.300241992837954, 8.03345517770673, 6.080338723462356, 11.721906074454553, 3.67075334254613, 7.179863871609207, 19.06376386472409, 8.43901329224537, 5.060271028246151, 6.646542888712308, 12.730144327555015, 3.4449858150316777, 6.246229315778882, 3.6965413376050082, 6.956591526519752, 10.923417715900735, 8.523696853817423, 11.911658509680834, 5.015949603811018, 6.933809667046333, 6.205216993640693, 12.534538870483798, 4.486686965955962, 7.453063412042208, 9.61444958071825, 19.837351211053782, 24.61246109314207, 16.345045862447765, 16.357251737699162, 5.822478297543544, 8.091364661818629, 6.692141839624331, 4.425338526150862, 5.544903547612827, 3.9820181739021305, 4.826250486254152, 6.011820991261988, 6.702462442975598, 5.652168998133966, 10.675086963682816, 7.5316549056904565, 4.228194456583663, 9.958123388189014, 5.672203068651353, 4.903868820724583, 9.644051903753882, 4.482850782246396, 7.971974604648554, 6.244645321587744, 4.972815943862185, 6.706251854205254, 13.03507083707385, 4.537231846842969, 3.0801731431942527, 5.572828980814122, 5.359222404347818, 9.48745663746108, 7.513184290180775, 5.4931532840806865, 5.482932362048755]]",7.644174860321725,"[[4.750496262880372, 5.36116840102162, 4.429939345686085, 4.477695073381866, 6.744230973374219, 8.086054778446027, 10.810531359624244, 3.6584004570757798, 6.119320820867277, 3.8230182250443896, 3.2343383000494983, 6.754504290551709, 3.2638084452999943, 6.457588738213414, 6.765076170158, 5.294544064438461, 13.059808835593074, 9.540108043274861, 3.7741081655490705, 4.447317160203977, 6.387175155542546, 12.604006847649053, 8.090178957509927, 3.91675555941268, 6.368465786930349, 6.870836254047624, 4.364671127324303, 3.7419705831353802, 5.300515279168263, 10.859944792962372, 3.0570365423537336, 3.799314783276659, 3.2577143942088216, 8.580240462176489, 6.301599502498653, 6.074488538747201, 5.439054492476151, 8.077655247006904, 9.514193458514692, 8.331232618773274, 9.323981643468498, 3.158446717493101, 6.824298122076084, 5.585983846001047, 8.462305899545408, 5.884129260173119, 6.521491499472286, 7.599826289903353, 6.028283857626459, 2.9510559443092865, 6.689058754323064, 6.481173204654108, 4.78121914220064, 4.05243509110815, 6.2133295790159, 5.473192649436493, 2.965786786624018, 11.053399148843456, 3.698076062083312, 5.266396285679796, 5.286018498141295, 3.1623395591381698, 3.3928901994301106, 3.5915546055301224, 6.270002275347508, 6.498322905394981, 5.9111621037891435, 3.4808448020787797, 3.088839899707465, 4.431509481566948, 16.9250105385126, 2.8697775203040417, 3.3151964181160603, 3.555228099121832, 4.062392503893224, 4.8504015746735565, 3.9364057093800855, 7.5992481932173925, 5.57104101386959, 6.717628426152088, 8.993622321121382, 5.8985423791479, 3.173625220631597, 10.866212549711546, 3.3859671102897138, 9.636627372337967, 4.437456951901683, 5.236431466823277, 6.680600862308554, 4.272165371623673, 4.26649358095246, 5.615337847624974, 7.289819483130118, 17.275385080145266, 4.126614046450437, 5.720337629782227, 6.493038663214131, 5.262612644438803, 6.012512122369321, 5.63459016266847, 4.000121523904274, 14.002777961494505, 6.3927992389798804, 6.251739449604886, 4.057679297665909, 5.758338574324153, 11.227259215316899, 8.953699334851228, 12.22734312848145, 7.804863718241952, 4.535545352216831, 2.4445280670718947, 4.296117724702538, 10.219546833438946, 5.6661778995653735, 5.413107339124219, 6.686066526083827, 9.458695365793071, 5.508372202452789, 4.845223319682746, 3.222993564662263, 6.63632055961602, 3.6954134737141486, 6.8931640862819785, 2.8038841746597623, 9.290987055046493, 5.725115078352123, 3.8340143830971116, 4.148734158065257, 4.896247642896166, 4.577052512558027, 7.0065312636788315, 19.24125635398239, 3.116276870555771, 3.4878505793286747, 8.2022866896361, 3.9558644712399893, 3.634363674445663, 10.95058410165586, 5.307557983136747, 6.822228614698174, 5.866632455485145, 5.391914339575312, 23.418732529282575, 3.618233261746148, 9.136479913499473, 10.054615129171678, 5.756824573955376, 3.856586584543815, 6.868886930775228, 5.012123222496839, 5.966180001180501, 6.8643483269257635, 4.684776745933691, 3.988003295152721, 8.598398505776553, 4.459174863267933, 3.4672369983128224, 8.840516450837098, 5.408645208683537, 5.05047009848527, 5.8664132418768595, 9.394059979746103, 3.6280090408169943, 5.461716415242968, 4.316957910318114, 5.968911600905255, 5.062841157489948, 6.446456364261537, 7.66775855441189, 9.97250040558288, 9.448573491270828, 3.5249739429573648, 4.894142120559251, 25.310250255054473, 5.377559209656223, 4.2040982169135654, 7.034699202756275, 5.211526839370664, 4.786298848239308, 4.236441795626344, 5.136835778628385, 8.043545351839043, 2.955949461238884, 5.723619154633151, 5.255757600559724, 3.348528655732206, 3.736400470058147, 6.1947519167862986, 6.605559479443672, 3.366488859411478, 8.933085132632678, 5.173381035614695, 3.7935891616954454, 8.550904270766024, 6.476608149074048, 4.642196274519492, 7.214371394751925, 3.495224770784485, 5.004289353157473, 6.895454432745576, 3.1343958977910007, 7.683727417217277, 8.341129318622773, 6.93470413841071, 9.905304516744838, 13.211758745547735, 2.9149033792423413, 4.030401159009024, 4.554384038597375, 3.5221355858077676, 2.4644384124504337, 7.237410418214459, 4.270906773279385, 5.412641611264942, 7.760244434721837, 3.875956700299847, 4.186456365494752, 6.3916788165906775, 4.997659347948625, 6.166664207021015, 5.1411324809576335, 3.4704888559150024, 5.19208984423765, 4.842593263152262, 4.2617335693097065, 9.41605118059938, 6.06246874373274, 9.194189676587717, 10.294865564140157, 5.477669911369219, 9.073829744597521, 6.602713107872791, 5.348883377476784, 7.383297216668053, 4.1327923540156615, 5.811878101227478, 3.816501220246926, 5.594211336561551, 2.772002301670323, 5.265484529669347, 14.477098154856316, 4.780228288835412, 9.373644299235664, 5.002232061247905, 8.26925114718869, 3.9698322159464863, 8.619850392622505, 4.093896848822556, 6.028982459844931, 7.461452816174187, 4.123864159961502, 3.939206817739587, 4.654291401811921, 5.514490519520043, 3.8298846035143654, 7.609928256764678, 10.552916845067518, 6.579241218190492, 6.110567340259976, 7.294190636331409, 2.73998292066895, 6.767580618486472, 6.106750111699912, 3.9305125125051052, 11.900426750422861, 4.657508039910906, 6.762643535745231, 2.7018502037896033, 7.96440884823354, 7.774745583644967, 12.19909757576337, 5.044259080044367, 4.135438190284606, 7.6445537853846135, 6.884727606613231, 3.6497816757305803, 5.796851380016815, 6.276718048437848, 3.3494151671334285, 4.996505193016457, 2.6466330292013813, 11.70009777976183, 7.403896317436239, 6.994415007239531, 9.23104672092587, 4.1623916605992015, 4.709579118781456, 3.3032986317912445, 3.418317089765707, 9.135111964624775, 2.6559968483025624, 5.225155255793437, 7.516796343882317, 5.636826749938028, 4.553148720561082, 6.2663922996841, 4.974526647909913, 5.426940494636831, 5.322571728364017, 3.375364247997333, 4.494668692132139, 3.635373164608163, 5.250279901205756, 13.55892715917655, 6.3670990215301355, 5.049382949586414, 3.804817464124477, 5.832489776253301, 8.105758193256635, 4.542089354077406, 4.869822422457202, 4.548891283364617, 4.415733730996605, 5.250646282831932, 4.552003013269047, 3.6063715615764025, 4.265703193766749, 5.636547038455141, 4.6834072741052, 5.347044778726472, 3.606073927493032, 6.5639738434439066, 5.602387300254431, 4.097830611007804, 7.048655451013981, 6.716620486811718, 8.962316913252554, 4.723844738433677, 5.317366446286875, 3.111657477227597, 4.629339993430723, 3.7367532508497243, 9.558158016078382, 3.8281258359957686, 5.501552906882857, 4.2884754145435116, 3.619434216129323, 3.855035197974513, 4.763179424801128, 4.894513273805034, 11.675395650705523, 17.605978547207332, 6.498058214915049, 6.310356928210311, 3.3706211418347385, 5.125200656648615, 7.155831659171191, 5.233943217048571, 7.39818407597159, 9.810662183124915, 5.042697752928806, 6.06578590682285, 3.640550894493793, 5.334461661256362, 4.663245552320185, 4.42579241260903, 3.0735892114391823, 3.146468153230855, 7.906426165478977, 3.050078094179274, 2.979901887002434, 9.668539987515848, 14.201458191369689, 3.9892668630639334, 4.554443932734264, 3.7489349177028313, 4.444619132937026, 5.0884370418731235, 7.580558487027087, 6.2349587795335095, 6.446273055747066, 12.595021625036892, 3.646813206570531, 3.7867780659951698, 5.648358963002362, 3.907519263073288, 4.100319197202847, 4.046143971354309, 3.64595246633221, 3.630606017418638, 7.5867787291784845, 9.748802596357365, 3.8350805313066307, 7.79451389259822, 5.1905220753581816, 2.877028573427519, 5.2198143536386805, 7.465970912705339, 4.510597974457883, 5.563327624072249, 4.725205322328286, 5.668664399679046, 4.044513923458294, 2.944798845287405, 10.455585265314808, 8.651655936064866, 3.595586809699554, 4.068508689370062, 6.773066658351697, 7.327890500298762, 7.728809127123516, 8.39929541291554, 3.9904778852683833, 5.393416061270355, 10.965330532504511, 5.726817382151731, 5.772085140645609, 5.177218583797651, 6.095549941292946, 6.425673794411087, 3.4117667102792066, 3.6210039050420684, 9.240836244020512, 11.251048153636868, 5.836057659894769, 3.633928921734137, 6.571718203708537, 4.224425748051986, 4.124838797732668, 7.506702414662363, 5.26193954768726, 6.871609127193753, 7.554783040157451, 9.30074774494969, 4.654690107135849, 3.6151356992023227, 4.433456412238966, 13.557133205094486, 4.240279948413248, 2.777684961069889, 7.552696124718986, 5.259940501583825, 4.665450152336645, 6.087569405395295, 5.290134352613539, 3.292375642925262, 5.776554189852401, 17.745395912642906, 8.209096835699642, 7.200191836715089, 8.45248729163917, 4.472228921976064, 7.172952575637914, 5.9908555505379155, 5.006673410645535, 4.478254088996686, 4.602013483424574, 6.986907108215088, 4.629019143487001, 4.267897967427021, 5.91070269134882, 3.4722615688456147, 4.0994807912334705, 3.9415271681188035, 3.3743727476511864, 4.631828666851364, 4.684429335481474, 4.325136750314436, 7.139263974653949, 8.924657575437964, 5.9200605644776685, 3.893582415975805, 3.694551286481, 3.8232152421008765, 4.091338239639101, 3.8264176760209847, 6.7565494737074125, 8.437733823425823, 6.431824615566454, 16.00573534310137, 3.0275315427789073, 5.623034090871238, 5.4054915799679115, 5.682022796265958, 6.864734209423778, 6.162921246911038, 8.255172230412038, 7.91201056921291, 5.2117121216644255, 9.651250271081238, 3.5315561316529265, 4.301806056705736, 13.240761404247104, 5.589239130537878, 3.315726365246541, 2.626183137941387, 3.724075247046769, 18.611191705340108, 7.381354897185196, 4.9095656252004485, 15.665532774480614, 3.6052620968347613, 3.9740805986653465, 7.866773286680288, 6.208894952149336, 6.6143728933036465, 4.2012236180796485, 4.590059947045604, 4.1157416840555365, 7.758268851657742, 7.1562993638492625, 4.322922207106466, 4.10015138607188, 2.7919332247377366, 6.663831169270746, 5.630340974120448, 9.370486327884937, 6.8111577034352475, 7.204531114634797, 6.596063283568417, 4.708909318842106, 5.005149393783526, 7.393838804724239, 3.976885778796297, 6.995719342373002, 4.510717249733213, 8.301276568529685, 3.24727874053774, 5.31339768851776, 3.4958272418034304, 6.885884928778008, 9.811187333336775, 3.7253418309897817, 3.0701509967189042, 8.858863901139705, 5.582350664695651, 5.225881674917096, 6.042151861050042, 2.914558763793977, 4.589339196228, 4.16437224434984, 2.489165052011631, 6.767077679635286, 4.166760708134436, 9.677939224424366, 3.2701511281812117, 6.113290164860841, 6.5012126184495, 3.0914294342783815, 9.702034404416887, 13.175658550577955, 4.297552216244333, 3.0442827866026922, 7.276625899201163, 4.070246549843886, 8.290187180552168, 4.600740819693597, 4.807052703696724, 3.3751591420667855, 3.575999872069327, 3.1417824941548083, 4.463440093289844, 4.342922259900563, 4.060140374409988, 5.666310513633668, 5.624922982028633, 14.567983711052724, 8.979284577520701, 3.1045416605836795, 5.485832442091199, 4.122513618992038, 2.877089988476274, 6.1313031225508725, 7.887184937765628, 8.422388165549577, 5.898865641284798, 5.072710980112375, 5.62989919968432, 3.1287794229961396, 3.121773400509577, 9.188913911004311, 4.83507940385895, 5.366407764882183, 6.193088048208691, 3.4303454943112714, 12.516448487648837, 10.671641334848312, 4.202303235860202, 8.079627912679639, 5.429493330179864, 3.907894465041741, 9.05648213975179, 5.299286171459391, 3.681927491861145, 15.25215062951726, 14.460361773963085, 4.595132462111206, 5.111874281005329, 5.736992388716596, 9.819493038028172, 4.596612839034509, 3.5553426516255913, 7.842021869195202, 6.131649427771995, 3.812167920631302, 7.572387301223688, 3.201249649298979, 6.999364207267945, 6.693493845863946, 3.413690374079477, 5.512802960382046, 3.6264304373906118, 7.708113295573885, 4.685801340173415, 4.178491506581636, 3.475441963384277, 7.967807924115926, 3.5458683639290176, 4.354824594434382, 3.5386644851995266, 5.999942996041716, 5.484336554978811, 5.441441742115974, 4.386620777715085, 3.65217354133406, 4.416133985400585, 5.024445863974378]]",6.04088882012071,22.8648858185715
