epoch,loss_train,loss_eval,f1_train,f1_eval,duration
59,0.1512669664977351,0.3433337071082476,0.9327714427367377,0.8938447814451382,0:00:04.520030
60,0.15331423260188898,0.33540486738505493,0.9313832424392662,0.8925066904549509,0:00:04.473266
61,0.1529893845514573,0.3701532321381971,0.93029251363411,0.8884924174843889,0:00:04.467911
62,0.14494907884547115,0.37094447485000737,0.9333663857213683,0.8947368421052632,0:00:04.495886
63,0.1441218125827244,0.38648784349501974,0.9328705999008429,0.8840321141837644,0:00:04.443873
64,0.1457274766423388,0.35375448258619907,0.9324243926623699,0.8826940231935771,0:00:04.457596
65,0.14643972622239526,0.34660453281470266,0.9339117501239464,0.8907225691347012,0:00:04.500682
66,0.13969698525587376,0.34437813520641386,0.9358948934060487,0.8889384478144514,0:00:04.444605
67,0.1387365216598883,0.3998242311678093,0.9358948934060487,0.8947368421052632,0:00:04.462280
68,0.1423955671385923,0.34891999564231957,0.936291522062469,0.8978590544157002,0:00:04.472786
69,0.13676632503888878,0.399624401792428,0.9379276152702033,0.8929527207850134,0:00:04.515870
70,0.14140164760043228,0.4355449369308394,0.9354982647496282,0.8974130240856378,0:00:04.454323
71,0.14011119096945804,0.36608323223946404,0.9355974219137333,0.8938447814451382,0:00:04.468362
72,0.13581300070494537,0.35941303159359467,0.9364898363906792,0.8933987511150758,0:00:04.494333
73,0.13160986384404938,0.3720162429284833,0.9397620228061478,0.8938447814451382,0:00:04.478833
74,0.12944538140943987,0.40165039330301144,0.9387208725830442,0.8978590544157002,0:00:04.458824
75,0.13286495379433486,0.361677801577558,0.9373822508676252,0.8907225691347012,0:00:04.461617
76,0.1284217066382443,0.3571906932695232,0.9379276152702033,0.8920606601248885,0:00:04.492809
77,0.12599731023864677,0.4465491845416771,0.9413485374318294,0.8880463871543265,0:00:04.440483
78,0.1242727989879939,0.41952499395734666,0.9411502231036193,0.8840321141837644,0:00:04.650387
79,0.1252585223871512,0.3587949254458218,0.9403569657907785,0.8907225691347012,0:00:04.552009
80,0.1266277610699212,0.43626413592932645,0.9404065443728309,0.8956289027653881,0:00:04.519526
81,0.1291259660831287,0.42091334758090315,0.9403073872087259,0.8876003568242641,0:00:04.532106
82,0.12023753023642893,0.4393822893952871,0.9416955875061973,0.8858162355040142,0:00:04.437128
83,0.11854006077654425,0.4520518836158682,0.9441249380267724,0.8929527207850134,0:00:04.360700
84,0.12264178904059758,0.39728683191736897,0.942389687654933,0.8951828724353255,0:00:04.351839
85,0.12256999938599701,0.37313871783368385,0.9417451660882499,0.8916146297948261,0:00:04.357809
86,0.1187624990757077,0.4260614766463848,0.9442736737729301,0.8933987511150758,0:00:04.489163
87,0.12105632835272966,0.41074207986636957,0.9424888448190382,0.8956289027653881,0:00:04.463212
88,0.11663767254856751,0.4245326754628967,0.9436787307882994,0.8938447814451382,0:00:04.531496
89,0.11437017497903249,0.41171852249363566,0.945066931085771,0.8969669937555754,0:00:04.507893
90,0.11593181751343751,0.49400784001147896,0.944719881011403,0.8871543264942016,0:00:04.609584
91,0.10965504650087068,0.4419217713072267,0.9466534457114526,0.8916146297948261,0:00:04.441313
92,0.11903292151159132,0.38817455809281376,0.9444224095190877,0.8907225691347012,0:00:04.566115
93,0.11336545042675912,0.4369300932477516,0.9453148239960337,0.8871543264942016,0:00:04.571990
94,0.1130396289715511,0.4238820565129879,0.9466534457114526,0.8920606601248885,0:00:04.461124
95,0.10984469121381071,0.4480649877706884,0.947397124442241,0.8916146297948261,0:00:04.474391
96,0.11112233070123838,0.4874255844509937,0.9467526028755577,0.8947368421052632,0:00:04.501775
97,0.10711059297830537,0.4147649024888663,0.9473475458601884,0.8916146297948261,0:00:04.438332
98,0.10911809190223652,0.4467852759391437,0.9487853247397124,0.8965209634255129,0:00:04.469473
99,0.10842771616265495,0.4626833775972711,0.9491323748140803,0.8898305084745762,0:00:04.496045
100,0.1086785805421969,0.4221120830496685,0.9496777392166584,0.8960749330954505,0:00:04.544359
