epoch,loss_train,loss_eval,f1_train,f1_eval,duration
42,0.6945561468601227,0.6925245225429535,0.55,0.675,0:00:00.059234
43,1.0219661593437195,0.6924231946468353,0.575,0.675,0:00:00.059156
44,0.6889203190803528,0.6925124526023865,0.55,0.675,0:00:00.058781
45,0.6714407205581665,0.6923513114452362,0.575,0.675,0:00:00.059750
46,0.6856612265110016,0.6893884837627411,0.625,0.675,0:00:00.059201
47,0.6895831525325775,0.6921092867851257,0.6,0.675,0:00:00.058811
48,0.9372507035732269,0.6918828189373016,0.675,0.675,0:00:00.058925
49,0.7201221585273743,0.6915040016174316,0.625,0.675,0:00:00.058782
50,0.6819197237491608,0.6855893731117249,0.625,0.675,0:00:00.059437
51,0.6042994856834412,0.6908245086669922,0.65,0.675,0:00:00.058863
52,0.676238089799881,0.6906197667121887,0.625,0.675,0:00:00.058583
53,0.5914455354213715,0.6745521426200867,0.65,0.675,0:00:00.058949
54,0.6563798785209656,0.6860083043575287,0.675,0.675,0:00:00.058814
55,0.7174504697322845,0.6817173361778259,0.65,0.675,0:00:00.060015
56,0.6320513784885406,0.6807295083999634,0.65,0.675,0:00:00.058863
57,0.8336890041828156,0.683167964220047,0.675,0.675,0:00:00.058775
58,1.973998874425888,0.6696532964706421,0.675,0.675,0:00:00.062259
59,0.7967043220996857,0.6867824196815491,0.675,0.675,0:00:00.058917
60,1.3525352478027344,0.6858766973018646,0.675,0.675,0:00:00.059728
61,0.9968392848968506,0.6819033622741699,0.675,0.675,0:00:00.058842
62,0.892501711845398,0.6840962171554565,0.6,0.675,0:00:00.058937
63,0.6669564247131348,0.6854438483715057,0.65,0.675,0:00:00.059112
64,1.1970983743667603,0.6875669956207275,0.675,0.675,0:00:00.058554
65,0.6609192490577698,0.6872419714927673,0.675,0.675,0:00:00.059603
66,0.7868524193763733,0.6881439089775085,0.7,0.675,0:00:00.059124
67,0.687954306602478,0.6899656355381012,0.675,0.675,0:00:00.058831
68,0.6757933497428894,0.6898049116134644,0.65,0.675,0:00:00.058698
69,0.6600476503372192,0.6899499893188477,0.625,0.675,0:00:00.058896
70,0.7238205671310425,0.689351499080658,0.65,0.675,0:00:00.059546
71,0.6897434592247009,0.6897001266479492,0.675,0.675,0:00:00.059048
72,0.6942696869373322,0.689545750617981,0.65,0.675,0:00:00.058896
73,0.5834937691688538,0.6759662926197052,0.675,0.675,0:00:00.058753
74,0.6568491458892822,0.6880387961864471,0.7,0.675,0:00:00.058607
75,0.9493640661239624,0.6865296363830566,0.6,0.675,0:00:00.059405
76,0.6762540340423584,0.6854458153247833,0.675,0.675,0:00:00.058701
77,0.6336630880832672,0.6837363243103027,0.65,0.675,0:00:00.061899
78,0.6459119915962219,0.6874240040779114,0.7250000000000001,0.675,0:00:00.058697
79,0.6199512779712677,0.6988538801670074,0.675,0.675,0:00:00.058821
80,0.5760970711708069,0.673236072063446,0.675,0.675,0:00:00.059478
81,0.6121310293674469,0.6479562520980835,0.675,0.675,0:00:00.058792
82,1.8671128153800964,0.6245515644550323,0.675,0.675,0:00:00.058814
83,0.6047017276287079,0.665793776512146,0.7,0.675,0:00:00.058793
84,0.6847559213638306,0.6167868971824646,0.675,0.675,0:00:00.058780
85,1.3756009340286255,0.7421957552433014,0.675,0.675,0:00:00.059760
86,0.8410564661026001,0.6261605620384216,0.675,0.675,0:00:00.058796
87,0.5850488245487213,0.6727139949798584,0.675,0.675,0:00:00.058678
88,1.2583559453487396,0.7032553553581238,0.675,0.675,0:00:00.059153
89,0.9511410593986511,0.6801922023296356,0.675,0.675,0:00:00.059209
90,0.7571230828762054,0.6823484897613525,0.65,0.675,0:00:00.059712
91,0.6465551555156708,0.6845676600933075,0.675,0.675,0:00:00.058784
92,0.6784244775772095,0.683717280626297,0.675,0.675,0:00:00.058829
93,0.6583744287490845,0.6849314868450165,0.675,0.675,0:00:00.059385
94,0.7417003810405731,0.6838334202766418,0.6,0.675,0:00:00.058847
95,0.6959788203239441,0.6873971819877625,0.625,0.675,0:00:00.059425
96,0.7586795687675476,0.6848336756229401,0.65,0.675,0:00:00.061994
97,0.8188259899616241,0.6844401359558105,0.625,0.675,0:00:00.058718
98,0.7749044299125671,0.6857855319976807,0.65,0.675,0:00:00.059061
99,0.6718256175518036,0.6844393610954285,0.675,0.675,0:00:00.058624
100,0.6989118456840515,0.6842336058616638,0.675,0.675,0:00:00.059731
