epoch,loss_train,loss_test,f1_train,f1_test,duration
1,0.2832331929322384,0.25887360535117987,0.8851543990683853,0.8920204830450386,0:00:08.866107
2,0.26704169250785637,0.2538611140076948,0.8896518491747982,0.8951251965646546,0:00:08.779235
3,0.2625179191350709,0.2543650790328907,0.8930650925591295,0.8956896899318576,0:00:08.779363
4,0.25616515563162523,0.2500777495544903,0.8951531943942497,0.8994395387282771,0:00:08.729340
5,0.2530315574856331,0.24874563438856262,0.898205035537887,0.8973428490786661,0:00:08.995133
6,0.25056301864086444,0.24828803198971336,0.8981648797333655,0.8974638119430668,0:00:08.800085
7,0.24480574555570722,0.2547929860488271,0.8997309561097057,0.9016975121970889,0:00:08.775388
8,0.24451621914514374,0.2499081736632148,0.9015379673131751,0.9010120559654853,0:00:08.773088
9,0.23986610657845148,0.2616622461505311,0.9022607717945629,0.897504132897867,0:00:08.706315
10,0.23844767062517122,0.2490268939171112,0.9034654459302092,0.9024636103382928,0:00:09.046875
11,0.23396073109129584,0.2421155914126598,0.9047905874794202,0.9010120559654853,0:00:08.837213
12,0.23011769206096944,0.2480390486085411,0.9070794683371481,0.9030281037054958,0:00:08.810929
13,0.22976856875031304,0.24048149087898366,0.906918845119062,0.90193943792589,0:00:08.787857
14,0.22647680688902858,0.2518950984045172,0.9080432076456652,0.9037538808918996,0:00:08.705935
15,0.2229188395680834,0.24720759244069204,0.9075211821868852,0.9035522761178983,0:00:09.003495
16,0.21991365162634172,0.25189658329754905,0.9095289724129623,0.89806862626507,0:00:08.853797
17,0.21773979655049736,0.2485246751411322,0.9118580090752119,0.9011733397846861,0:00:08.842082
18,0.2133165707331107,0.2515325436162156,0.9138256434967674,0.9024636103382928,0:00:08.839681
19,0.21193738840281287,0.2661561198057323,0.9140264225193753,0.9032297084794967,0:00:08.743342
20,0.20763332830247053,0.26544941668446675,0.9176002891217927,0.9048425466715052,0:00:09.087802
21,0.20482801143869078,0.2486374405639954,0.9167971730313617,0.9043183742591024,0:00:09.539953
22,0.20522517620063385,0.2529220019188742,0.9161948359635386,0.9023426474738921,0:00:09.564992
23,0.19963329313597855,0.2941409586325707,0.9178813797534433,0.8967783557114632,0:00:09.625527
24,0.19807138959656012,0.2752660007802091,0.918082158776051,0.9038345228014999,0:00:09.530452
25,0.19733678932099652,0.26997686946313304,0.9192065213026543,0.8964557880730617,0:00:09.775711
26,0.19398770238415122,0.25498501719791683,0.9193671445207404,0.9043586952139027,0:00:09.541361
27,0.19223129998447797,0.2638113196055917,0.9195277677388266,0.9035522761178983,0:00:09.520652
28,0.18827279328353053,0.2863990524412429,0.9220977392282056,0.9002056368694811,0:00:09.524058
29,0.18631417387725857,0.27892258936049746,0.9222985182508131,0.9033103503890972,0:00:09.470472
30,0.18406712404058947,0.27637307485805535,0.925310203589929,0.8985121567678722,0:00:09.747602
31,0.18199815028687819,0.27240849282057295,0.9251094245673211,0.902705536067094,0:00:09.488410
32,0.1786597537424354,0.29762213882424915,0.9257519174396659,0.9035119551630982,0:00:09.477157
33,0.17780394358405047,0.2932330197589401,0.9277597076657431,0.9010523769202855,0:00:09.410276
34,0.17383104223466284,0.31258411651186796,0.9288840701923463,0.9031087456150961,0:00:09.563541
35,0.17165748195409455,0.309748403987222,0.9282415773200016,0.9005282045078827,0:00:09.789390
36,0.16762326630992064,0.2736549242111595,0.9330602738625868,0.9014555864682876,0:00:09.579159
37,0.1682015350219986,0.32374635529030815,0.9300887443279926,0.9026652151122938,0:00:09.519405
38,0.1635966256705613,0.3162251101850564,0.9315745090952897,0.9037135599370993,0:00:09.421768
39,0.16360101019975573,0.32796299882878566,0.931373730072682,0.9009717350106851,0:00:09.519730
40,0.1602614084402144,0.3124359607553713,0.9330602738625868,0.902705536067094,0:00:09.814898
