epoch,loss_train,loss_test,f1_train,f1_test,duration
39,0.1793615846190511,0.3291755161985187,0.9224591414688993,0.8886335228418208,0:00:08.675764
40,0.17997248510714162,0.3217504338712966,0.9231819459502871,0.8883915971130196,0:00:08.673466
41,0.17951327459396496,0.33644269772603624,0.9225394530779424,0.8836337244465949,0:00:08.674008
42,0.17745982348651115,0.36414438689645984,0.9239047504316749,0.8833917987177936,0:00:08.684604
43,0.17357265150392087,0.3195513721814105,0.9232221017548087,0.8890770533446232,0:00:08.710626
44,0.1714288673658924,0.40685011586459413,0.9263542545074891,0.8814563928873835,0:00:08.719530
45,0.17196090275419362,0.31020755181324017,0.9260731638758383,0.8911737429942341,0:00:08.693543
46,0.16592174355987932,0.3521330659887944,0.9252700477854073,0.8890770533446232,0:00:08.677565
47,0.16125130491147097,0.3721233710050155,0.9289643818013894,0.8906898915366317,0:00:08.676924
48,0.16431966061143158,0.31325969736322185,0.9280809541019154,0.8909318172654327,0:00:08.673312
49,0.1587861656858101,0.34953416793007247,0.9302493675460788,0.8886335228418208,0:00:08.708289
50,0.16132692466412243,0.37841760975155075,0.929687186282777,0.8860529817346074,0:00:08.718355
51,0.1585551388478038,0.38690541589925576,0.9299281211099063,0.8900447562598283,0:00:08.717407
52,0.15676945678899337,0.3337529146491453,0.9310524836365096,0.8905286077174307,0:00:08.676644
53,0.15571329215916882,0.3525842891888427,0.9309320162229451,0.8889964114350227,0:00:08.677473
54,0.14921641947321393,0.3908214825091489,0.9331405854716299,0.8887544857062215,0:00:08.685406
55,0.15112880891038347,0.39044218341557113,0.9312131068545958,0.8886738437966211,0:00:08.732856
56,0.1482769756175014,0.3687015632773538,0.9347869734570132,0.8895609048022257,0:00:08.716024
57,0.14862532562795025,0.36481704673391047,0.9350279082841425,0.8862545865086086,0:00:08.700875
58,0.14640135704557639,0.3865891084082176,0.9324579367947636,0.8889560904802227,0:00:08.678786
59,0.14912167003806254,0.41015580444465893,0.9333012086897161,0.8852868835934035,0:00:08.666503
60,0.14461906065396846,0.3658579760519116,0.9342649479982332,0.8906495705818313,0:00:08.671183
61,0.14261789791242968,0.3878104735319454,0.9343452596072762,0.8900447562598283,0:00:08.685178
62,0.1418819484846076,0.4042271190759786,0.9360719592017026,0.89040764485303,0:00:08.701077
63,0.13991123513827886,0.3968068899733215,0.9365136730514396,0.8886738437966211,0:00:08.696964
64,0.14025521602012958,0.46328350035132954,0.9371963217283058,0.8843595016329987,0:00:08.691645
65,0.1365800130710638,0.39321089195826847,0.9388828655182107,0.8910527801298335,0:00:08.674734
66,0.1330857127782349,0.4195350356255691,0.9404087860900293,0.8876658199266159,0:00:08.668861
67,0.13798045239797452,0.44741924870855254,0.9375577239689997,0.8819402443449861,0:00:08.669520
68,0.13592427288360215,0.40248670140053067,0.9385214632775167,0.8897625095762267,0:00:08.682246
69,0.1327537113934542,0.4241539334694399,0.9391639561498615,0.8910124591750331,0:00:08.691974
70,0.13229759670530986,0.4180999388437713,0.9400875396538569,0.8879883875650175,0:00:08.707350
71,0.12701933064996546,0.41924324484791664,0.9414528370075894,0.8830692310793918,0:00:08.693272
72,0.13399314841785182,0.41792896376159433,0.9392442677589046,0.8864158703278093,0:00:08.667541
73,0.1299942118451667,0.3965018729063604,0.9404890976990724,0.8897221886214266,0:00:08.667862
74,0.1294291395435782,0.43253712126440313,0.9416937718347187,0.8901657191242288,0:00:08.676394
75,0.13062966975774404,0.45517809701646633,0.9411315905714172,0.8872222894238135,0:00:08.705055
76,0.12250584079399814,0.4731798308094984,0.9427378227522788,0.8860933026894077,0:00:08.721133
77,0.12564263915325072,0.40305208282055527,0.9428181343613219,0.8888754485706222,0:00:08.699454
78,0.11923284620818937,0.4161374622704037,0.9449062361964422,0.8887141647514213,0:00:08.668836
79,0.125004627404732,0.37056403684885336,0.9428984459703649,0.8891576952542236,0:00:08.598946
80,0.12593539600739959,0.47382658066710526,0.9414528370075894,0.8887141647514213,0:00:08.755327
81,0.12303786874367403,0.4581719368795826,0.9426976669477573,0.885972339825007,0:00:08.729684
82,0.12129593338334371,0.41398112151589356,0.9430992249929727,0.889238337163824,0:00:08.744030
83,0.11902061173876458,0.4394454621540657,0.9447857687828776,0.8823031329381881,0:00:08.739371
84,0.1184154116525882,0.4780377563692097,0.9445849897602698,0.8826257005765896,0:00:08.617104
85,0.11868719960083482,0.49983881475838443,0.9452676384371361,0.8891980162090238,0:00:08.814827
86,0.119013916769224,0.4077158825515198,0.9451471710235715,0.8895609048022257,0:00:08.691930
87,0.11509756373949295,0.4214602784139191,0.9458298197004377,0.8892786581186243,0:00:08.709162
88,0.11367367444002799,0.45426590752322227,0.9461109103320885,0.889238337163824,0:00:08.717203
89,0.11130073864254461,0.47387523568816237,0.9467935590089548,0.8849643159550018,0:00:08.670478
90,0.11652601723330848,0.45672884045022316,0.9455888848733084,0.8896012257570259,0:00:08.882097
91,0.11309733318684402,0.4826492266396434,0.947114805445127,0.8876658199266159,0:00:08.680611
92,0.11700932679767201,0.4887822262979393,0.9455085732642653,0.8897221886214266,0:00:08.672566
93,0.11134926106844126,0.498651180313338,0.9471951170541701,0.8868594008306117,0:00:08.674285
94,0.11130962157155724,0.43642077728633066,0.9461109103320885,0.8905689286722309,0:00:08.627416
95,0.11116161158987446,0.4659686359699633,0.9473557402722563,0.8851659207290029,0:00:08.885943
96,0.10772253591083092,0.5004911956010687,0.9513713207244107,0.8883109552034192,0:00:08.707183
97,0.10945775361811756,0.44767154030052964,0.9477572983174718,0.886738437966211,0:00:08.672244
98,0.10963177299234576,0.4470810475731451,0.9469140264225194,0.8889964114350227,0:00:08.666717
99,0.10679239219333139,0.4282248734239099,0.9482391679717304,0.8870610056046128,0:00:08.600682
100,0.1071669684988428,0.46876554774087403,0.9490021282576396,0.8872222894238135,0:00:08.882167
