epoch,loss_train,loss_eval,f1_train,f1_eval,duration
1,0.35992848855427045,0.2670203550180919,0.8415964303420922,0.8862622658340767,0:00:17.384311
2,0.3047988464238153,0.30476448506536613,0.8719385225582549,0.8737734165923283,0:00:17.103042
3,0.2972757690180272,0.28590962825946403,0.8763014377788795,0.8853702051739518,0:00:16.593028
4,0.2892899634124687,0.25907233488601705,0.8801189885969262,0.8991971454058876,0:00:16.727257
5,0.2815933223052182,0.27427458217446243,0.8852751611303916,0.8871543264942016,0:00:16.577284
6,0.27910113725486524,0.2626183767553786,0.8844819038175508,0.8880463871543265,0:00:16.888649
7,0.27356932316973154,0.2488785494696087,0.8872583044124938,0.8974130240856378,0:00:16.724533
8,0.26989945811226873,0.2484818891110554,0.8893901834407536,0.9005352363960749,0:00:16.880385
9,0.26310776302771033,0.2579554881061047,0.8914724838869609,0.8942908117752008,0:00:16.594835
10,0.2619086485385609,0.25077019563653097,0.892117005453644,0.8996431757359501,0:00:16.845718
11,0.25691539811917957,0.2638890582700852,0.8944967773921666,0.8987511150758252,0:00:16.963469
12,0.25409404900686583,0.26199124152706554,0.8951908775409023,0.8933987511150758,0:00:16.546490
13,0.24998099816204458,0.25362559442710075,0.8968269707486366,0.8996431757359501,0:00:16.760141
14,0.24703876289838658,0.2444317757420924,0.8984134853743183,0.8938447814451382,0:00:16.934556
15,0.24335152408471203,0.2648050536362218,0.899206742687159,0.8987511150758252,0:00:16.909557
16,0.238480137309824,0.25057013495497305,0.9,0.9014272970561998,0:00:16.479267
17,0.23259736137928086,0.2521721208599252,0.9025285076846802,0.9027653880463871,0:00:16.951122
18,0.2342320668338406,0.3045617754400616,0.904214179474467,0.8925066904549509,0:00:16.837663
19,0.22708506218014565,0.2502789764802797,0.9080317302925136,0.8933987511150758,0:00:16.786341
20,0.2257643447873047,0.2982376310843186,0.9071393158155677,0.8858162355040142,0:00:17.065875
21,0.21985978126029948,0.24433785519549547,0.9075855230540406,0.8996431757359501,0:00:16.850495
22,0.21593440387238613,0.26976695258012967,0.9083787803668815,0.8991971454058876,0:00:16.724074
23,0.21341672498384479,0.25337947501299213,0.9106593951412989,0.9023193577163247,0:00:16.571647
24,0.21350589174653262,0.26735363208072294,0.9117005453644026,0.8991971454058876,0:00:16.849742
25,0.20669894332210814,0.325758482227069,0.9138324243926623,0.8974130240856378,0:00:16.501435
26,0.20385383014609987,0.29017320123146956,0.9151710461080813,0.8983050847457628,0:00:16.864925
27,0.20155753803966367,0.26774422348125254,0.9154685176003966,0.8956289027653881,0:00:16.841871
28,0.20121023935013452,0.2939533708800733,0.9156172533465543,0.8925066904549509,0:00:16.727165
29,0.1944499241790357,0.26626503681042557,0.918096182449182,0.9018733273862622,0:00:16.636099
30,0.19058639481781772,0.29611474511698926,0.9177987109568666,0.8991971454058876,0:00:16.939949
31,0.18665290133446064,0.31301910998906396,0.9222112047595439,0.8889384478144514,0:00:16.774118
32,0.18423404840076513,0.29449163941243445,0.922756569162122,0.8987511150758252,0:00:16.578462
33,0.18567728922184332,0.3052320768925507,0.9200297471492316,0.8978590544157002,0:00:16.921792
34,0.17878627914510295,0.33780030921941073,0.924194348041646,0.8978590544157002,0:00:16.768028
35,0.18009014790523467,0.36370733173065617,0.9224095190877541,0.8965209634255129,0:00:16.991047
36,0.17798618546933534,0.2691113357251825,0.92563212692117,0.8996431757359501,0:00:16.565968
37,0.17895794141057586,0.3480007043764205,0.9224590976698066,0.8991971454058876,0:00:17.124984
38,0.17086811802569907,0.30666338515953273,0.9263262270699057,0.9000892060660125,0:00:17.070872
39,0.16588186810351024,0.32715434540377974,0.927516113039167,0.8951828724353255,0:00:16.554630
40,0.16214634297141095,0.31550057707223245,0.929300941993059,0.9018733273862622,0:00:16.824230
41,0.16233129255922296,0.31668470710725843,0.929747149231532,0.8947368421052632,0:00:16.947364
42,0.1571259169873267,0.37721953126536284,0.93029251363411,0.8929527207850134,0:00:16.835973
43,0.15949134485391686,0.3276423915013881,0.9313336638572137,0.8889384478144514,0:00:16.479227
44,0.15085923236908416,0.3155219847677459,0.9309866137828459,0.8938447814451382,0:00:16.960556
45,0.15508832101135994,0.40959976645002893,0.9295488349033217,0.8893844781445138,0:00:16.586808
46,0.15957541453833646,0.3211242796879419,0.931631135349529,0.9014272970561998,0:00:16.878401
47,0.1476546350081352,0.35556390729378634,0.934407535944472,0.8969669937555754,0:00:16.908506
48,0.1473701293860663,0.3436438078716607,0.9360436291522063,0.8947368421052632,0:00:16.922626
49,0.14821295947332389,0.35818632225566266,0.933961328705999,0.8978590544157002,0:00:16.798760
50,0.147302063643968,0.39001015298319386,0.9346554288547347,0.8969669937555754,0:00:16.773021
51,0.1388203570170537,0.36901067223557277,0.9359940505701537,0.8965209634255129,0:00:17.055443
52,0.1409216415382061,0.3474076668876159,0.9345066931085771,0.8969669937555754,0:00:16.763936
53,0.1365730810759918,0.3801009025896939,0.9370847793753099,0.8956289027653881,0:00:17.196644
54,0.13780014520649758,0.39516829688784105,0.9392166584035696,0.8987511150758252,0:00:17.208734
55,0.14518634315281986,0.38377978358889964,0.9335647000495786,0.8978590544157002,0:00:17.589672
56,0.1336105313560174,0.38736777818223966,0.938175508180466,0.9000892060660125,0:00:17.464137
57,0.12575358376143086,0.41287234235713977,0.9411502231036193,0.9032114183764496,0:00:17.584400
58,0.1308069617632134,0.38041859281308366,0.940505701536936,0.8987511150758252,0:00:17.403466
59,0.1308342637863194,0.38136315020457123,0.9403073872087259,0.8996431757359501,0:00:17.069894
60,0.12882699754765087,0.343513227317051,0.9413485374318294,0.8978590544157002,0:00:17.370161
61,0.1273290561246442,0.4309834869657185,0.9418939018344076,0.8938447814451382,0:00:17.304314
62,0.12122520062446646,0.4398648647827438,0.9455627169062965,0.8933987511150758,0:00:17.454530
63,0.12686426221450597,0.38275616631423404,0.943282102131879,0.8974130240856378,0:00:16.964334
64,0.12391020426443276,0.3985915361365385,0.9449677739216659,0.9018733273862622,0:00:17.330255
65,0.11783104979140878,0.39914718296536267,0.9452652454139812,0.9014272970561998,0:00:17.195223
66,0.11776859284616219,0.4157385483882585,0.9467526028755577,0.8956289027653881,0:00:17.332937
67,0.11815679231296962,0.4690693492714635,0.9458601883986117,0.9005352363960749,0:00:17.357433
68,0.11781841862604331,0.40363823175729024,0.9485374318294497,0.8960749330954505,0:00:17.730545
69,0.11657474109889694,0.4443303165222768,0.9456618740704016,0.8996431757359501,0:00:17.418626
70,0.1127037814369635,0.3869591271701518,0.9487853247397124,0.9009812667261374,0:00:17.298737
71,0.11212670270031794,0.44822206104200485,0.9472979672781359,0.8938447814451382,0:00:17.616245
72,0.11827630980424413,0.36837106159704563,0.9448686167575607,0.9009812667261374,0:00:17.461155
73,0.11180802896617378,0.3900679948569179,0.9485374318294497,0.9005352363960749,0:00:17.554256
74,0.11039952457721589,0.4810252662905505,0.9484382746653446,0.8871543264942016,0:00:17.402437
75,0.11257416842152576,0.48514069690229894,0.9480416460089242,0.8920606601248885,0:00:17.266563
76,0.10919374256360125,0.49191557728803487,0.9494794248884482,0.8974130240856378,0:00:17.023016
77,0.1072065253069008,0.47255235760341346,0.9503222607833416,0.8965209634255129,0:00:17.310944
78,0.1050477768750212,0.5578383356611514,0.9499752107089737,0.8951828724353255,0:00:17.198661
79,0.10095095301745091,0.4644868261322161,0.9522558254833912,0.9032114183764496,0:00:17.243664
80,0.10648915107050551,0.5957387108355762,0.9518591968269707,0.8826940231935771,0:00:17.587406
81,0.1095306507467474,0.46836127786779064,0.9500247892910263,0.8942908117752008,0:00:17.354309
82,0.10547245903753875,0.563293267828478,0.9509172037679723,0.8933987511150758,0:00:17.538363
83,0.10201596472192424,0.46264664262318406,0.9538423401090729,0.8969669937555754,0:00:17.127645
84,0.10478932834315233,0.46741853631429486,0.9514129895884977,0.8925066904549509,0:00:17.358810
85,0.09935018572481796,0.43481174155959046,0.9542885473475459,0.8938447814451382,0:00:17.225325
86,0.09528532120983653,0.4913793494990489,0.9541893901834407,0.8956289027653881,0:00:17.389195
87,0.09931314552000625,0.435530082676822,0.9541893901834407,0.8969669937555754,0:00:17.203802
88,0.10153657298796342,0.6128845748189893,0.9529499256321269,0.8884924174843889,0:00:17.608167
89,0.09516484812754401,0.5364843824784873,0.954833911750124,0.8911685994647636,0:00:17.602511
90,0.09792316666475484,0.5495722426337672,0.9549330689142289,0.8960749330954505,0:00:17.293322
91,0.09784390279623234,0.5750258404394271,0.9540902330193356,0.8907225691347012,0:00:17.530543
92,0.10522043749597076,0.39599057454864084,0.9523549826474963,0.9009812667261374,0:00:17.127131
93,0.09405908004746795,0.4862846579127222,0.954387704511651,0.8925066904549509,0:00:17.283544
94,0.09849606453505283,0.4849073269574995,0.955825483391175,0.8974130240856378,0:00:17.478648
95,0.08896615487990511,0.4966498360982242,0.9588993554784333,0.8942908117752008,0:00:17.478492
96,0.10081094765198813,0.504992601540412,0.954833911750124,0.8893844781445138,0:00:17.160319
97,0.09383527523389296,0.43093161545956227,0.9561725334655429,0.8983050847457628,0:00:17.515691
98,0.09094917698318307,0.5334477878313343,0.9575111551809619,0.8951828724353255,0:00:17.204308
99,0.08460188961865321,0.5811828499476253,0.9599405057015369,0.8965209634255129,0:00:16.890965
100,0.0903639442376126,0.5519582107710292,0.9559742191373327,0.8956289027653881,0:00:17.398374
