epoch,loss_train,loss_eval,f1_train,f1_eval,duration
1,0.2257448401302099,0.05425767572596669,0.925,0.975,0:00:01.215014
2,0.059364290680969135,0.04340889364248142,0.975,0.975,0:00:01.089233
3,0.04155935376184061,0.02617853714327793,0.975,0.975,0:00:01.101177
4,0.025072799793269946,0.016646938520716505,0.975,1.0,0:00:01.087565
