epoch,loss_train,loss_test,f1_train,f1_test,duration
59,0.14363915850772999,0.42399054354167137,0.9353089989157933,0.8849239950002016,0:00:08.788617
60,0.14924378374194547,0.3926635361231561,0.9323776251857206,0.8908511753558325,0:00:08.882936
61,0.14436858475676959,0.354268365876663,0.9339838573665823,0.8911737429942341,0:00:08.772831
62,0.1419602388238705,0.41121603721071975,0.9357105569610087,0.8796419499213741,0:00:08.726660
63,0.14288215000368898,0.39915742908266777,0.9354696221338794,0.8886335228418208,0:00:08.731309
64,0.14220825549984986,0.3749570482861751,0.9343452596072762,0.8887544857062215,0:00:08.760394
65,0.1376926135809777,0.4117082122439686,0.9356302453519656,0.885972339825007,0:00:08.888083
66,0.14132488099559282,0.4071050314174196,0.9361522708107458,0.8896818676666264,0:00:08.769984
67,0.1358374571314126,0.37591654472631353,0.9367546078785689,0.8907302124914317,0:00:08.765049
68,0.1353434403038397,0.4020971645305254,0.9376380355780428,0.890972138220233,0:00:08.778290
69,0.13559749771258642,0.4027091030753941,0.9360719592017026,0.889238337163824,0:00:08.726942
70,0.13134794526665294,0.39842828304402417,0.9382805284503875,0.8866174751018104,0:00:08.838190
71,0.13290129272824341,0.4043000129017899,0.9391238003453399,0.8871416475142131,0:00:08.769061
72,0.13138834299909416,0.4402032125202841,0.9381600610368229,0.8884722390226201,0:00:08.769238
73,0.13171375958746304,0.41136144183410495,0.9394048909769908,0.8901657191242288,0:00:08.743615
74,0.12774229156324451,0.44516807921177276,0.9418945508573264,0.8841578968589976,0:00:08.742228
75,0.12973310054424533,0.39933856882599933,0.9392844235634261,0.8885125599774203,0:00:08.849718
76,0.12800119098919077,0.38217679388727627,0.9404890976990724,0.8887948066610218,0:00:08.701447
77,0.1207070473099751,0.42956999324552597,0.9418142392482833,0.8876254989718156,0:00:08.706065
78,0.12733689310634097,0.4897199540300604,0.9407300325262017,0.8831498729889925,0:00:08.725717
79,0.1269079845193033,0.4413921091906289,0.941573304421154,0.8862142655538083,0:00:08.750069
80,0.12336240891326557,0.4158482224908031,0.9420551740754126,0.8911737429942341,0:00:08.867149
81,0.12267219058455561,0.4266566995605731,0.9436614062562744,0.8893996209830248,0:00:08.728746
82,0.11810441657814741,0.44674487256375384,0.9448660803919207,0.8873432522882142,0:00:08.705389
83,0.11970770882444984,0.45162327014844134,0.9445849897602698,0.8876254989718156,0:00:08.684682
84,0.12041899534803126,0.49578909428259765,0.9452274826326146,0.8860529817346074,0:00:08.726069
85,0.12158688591656881,0.47478717258907416,0.9426575111432357,0.8900044353050282,0:00:08.865593
86,0.12068018871114439,0.4425079024238904,0.9433000040155805,0.8869803636950123,0:00:08.731220
87,0.11944319949866743,0.40461230582742747,0.9427779785568003,0.8885932018870206,0:00:08.758587
88,0.11616408770523771,0.4341768387131406,0.9446251455647914,0.8897625095762267,0:00:08.734954
89,0.11091885113187809,0.45841162560445237,0.9469541822270409,0.8866577960566105,0:00:08.710708
90,0.11770239664033645,0.49527021489987005,0.9449062361964422,0.8823837748477884,0:00:08.795042
91,0.1166557027657655,0.4771277267660934,0.9459904429185239,0.8889964114350227,0:00:08.707085
92,0.11768625058988122,0.4696020967616294,0.9448259245873991,0.8887141647514213,0:00:08.738215
93,0.11301709513630669,0.43558823655718887,0.9468738706179979,0.8898431514858272,0:00:08.730389
94,0.11205093642195808,0.47605074383588464,0.9462313777456532,0.8871819684690132,0:00:08.720541
95,0.11363336353279439,0.4406395131672881,0.9445448339557483,0.8889964114350227,0:00:08.803610
96,0.11373940879683495,0.4299514410595462,0.9458298197004377,0.8899237933954276,0:00:08.684905
97,0.10842675560683628,0.43349103607138606,0.9470746496406055,0.890972138220233,0:00:08.694592
98,0.11254554407357877,0.43515678208450975,0.9467132473999117,0.8880287085198177,0:00:08.698532
99,0.10843673580898813,0.49409884532625015,0.9475565192948641,0.8882303132938189,0:00:08.726006
100,0.1061687948970084,0.5058017913701707,0.9503674256113721,0.8823837748477884,0:00:08.810596
