epoch,loss_train,loss_test,f1_train,f1_test,duration
34,0.17729931659231363,0.26836580622067535,0.9271975264024415,0.9026248941574937,0:00:08.923591
35,0.17299339474825626,0.2991647011139576,0.9287636027787817,0.8981895891294706,0:00:09.072198
36,0.1752086580014848,0.27803174716980916,0.9269967473798337,0.9041167694851016,0:00:08.973886
37,0.17181956709932844,0.3110672545285661,0.92820142151548,0.8960928994798597,0:00:08.919566
38,0.17162916019788463,0.3093913096842895,0.9291250050194756,0.9016168702874884,0:00:08.882347
39,0.16603990361591794,0.28723431011346207,0.9307312372003373,0.9020200798354905,0:00:08.956694
40,0.16661087604029162,0.3055893356873432,0.9314540416817251,0.9048828676263054,0:00:08.938296
41,0.16009095071698987,0.28377319076674595,0.9341444805846685,0.9018184750614895,0:00:08.951207
42,0.15860229987287675,0.2871675635431099,0.9361522708107458,0.9018587960162897,0:00:08.944057
43,0.15991065572990298,0.34001399166930035,0.9341043247801469,0.8908511753558325,0:00:09.068261
44,0.15734509766503524,0.2968173866306031,0.9365538288559612,0.9033909922986976,0:00:09.083344
45,0.1558665676922354,0.2812815047240967,0.9346665060434486,0.90193943792589,0:00:09.065250
46,0.15338595144555872,0.3101955050555744,0.9361121150062242,0.9030684246602959,0:00:09.008518
47,0.1520754176123842,0.2985524705289509,0.9365136730514396,0.9007298092818838,0:00:08.943315
48,0.14812822549021654,0.3270835115964502,0.9387222423001245,0.9011733397846861,0:00:08.988022
49,0.1495254336914886,0.32092726535101457,0.937798658796129,0.9032297084794967,0:00:08.989520
50,0.14752892468755874,0.3454794626155752,0.9373971007509135,0.8988750453610741,0:00:08.976845
51,0.14239593217955165,0.32457827765506775,0.9410111231578525,0.9013749445586872,0:00:08.994155
52,0.1439406127203855,0.34791468091419464,0.9393245793679477,0.9037538808918996,0:00:08.973202
53,0.14592628761891643,0.3407196454819629,0.9394450467815123,0.9026248941574937,0:00:08.945513
54,0.1405271179029606,0.3370174301995835,0.941492992812111,0.9003265997338818,0:00:08.964951
55,0.14152350495133026,0.3190424874303118,0.9408504999397663,0.901737833151889,0:00:08.991999
56,0.13989060276471288,0.37588970303615993,0.9411315905714172,0.9023426474738921,0:00:09.018492
57,0.13981372247114102,0.3482210539190154,0.9430590691884512,0.9016975121970889,0:00:08.961655
58,0.13612138017514702,0.3436404094467734,0.9438621852788821,0.9027861779766945,0:00:09.033691
59,0.13555784176781652,0.3275560420720605,0.9428984459703649,0.9010523769202855,0:00:09.045816
60,0.13218661243531163,0.3658727284193219,0.9455085732642653,0.9001653159146809,0:00:09.011842
61,0.13580710238230737,0.32497115845959756,0.9437015620607959,0.9006088464174832,0:00:08.961022
62,0.1343268924817174,0.312670212973674,0.9440629643014897,0.9018991169710898,0:00:08.971991
63,0.13079334223769654,0.36960129884931886,0.9440629643014897,0.9004878835530825,0:00:08.947663
64,0.13103002171475664,0.3482535092877042,0.9445448339557483,0.9020200798354905,0:00:08.923202
65,0.1295503438629726,0.3420747697143935,0.9432196924065372,0.9030684246602959,0:00:08.933574
66,0.12564356760115905,0.3747400170931423,0.9465526241818255,0.9012539816942865,0:00:08.921852
67,0.12687312129858647,0.3525310005136336,0.9465526241818255,0.9009717350106851,0:00:08.960614
68,0.12505419905248444,0.3573714797003986,0.9478777657310364,0.9012539816942865,0:00:08.975324
69,0.12427499865101653,0.3417238854963967,0.9475966750993856,0.9006088464174832,0:00:08.964119
70,0.12570772274601755,0.36531743839384834,0.9471951170541701,0.8978267005362687,0:00:08.952887
71,0.12048314435082336,0.3499922504253715,0.9492832188892905,0.9009717350106851,0:00:08.940529
72,0.12502033646135974,0.3796331201725433,0.948439946994338,0.9018991169710898,0:00:08.936246
73,0.12012797786790838,0.368877708392734,0.9490422840621612,0.9029071408410951,0:00:08.947214
74,0.12024150173710622,0.4273815687619687,0.9485604144079026,0.9001249949598807,0:00:08.888820
75,0.11712342672006959,0.3961189158996447,0.950287114002329,0.9030684246602959,0:00:09.072223
76,0.12092001905571541,0.3663468988463472,0.9492029072802474,0.9009717350106851,0:00:08.969090
77,0.11737492147519883,0.366368679282947,0.9515720997470184,0.9016571912422886,0:00:08.952266
78,0.11940230010555576,0.36090307613983574,0.9506485162430229,0.8991976129994759,0:00:08.936222
79,0.11864123314192253,0.4028384686625005,0.9500060233706782,0.9016571912422886,0:00:08.931973
80,0.11588535059945221,0.40176579521157946,0.9510500742882384,0.9026248941574937,0:00:09.395311
81,0.11346932126577375,0.39321237332043574,0.9529373971007509,0.9027861779766945,0:00:09.198302
82,0.11241118408098755,0.3962153744212947,0.9542223828454403,0.9016571912422886,0:00:09.153101
83,0.10986152269838041,0.37887291016762853,0.953901136409268,0.8989153663158743,0:00:09.092391
84,0.1124059250721748,0.4016322700563155,0.952495683251014,0.9009314140558848,0:00:08.860163
85,0.10981425343605002,0.39616693208622955,0.9547042524996988,0.8974234909882666,0:00:09.200781
86,0.11187574187645147,0.36978781555740875,0.9544633176725695,0.9008910931010846,0:00:08.977639
87,0.10975214219873286,0.37477910477405824,0.9530980203188371,0.9014152655134874,0:00:09.009561
88,0.1101556758875139,0.39767374617907847,0.953901136409268,0.9044796580783033,0:00:09.001804
89,0.11020659547973426,0.3755252290638307,0.9547444083042204,0.8975847748074675,0:00:08.943839
90,0.11220084738813642,0.4167750823836127,0.9537405131911818,0.9000846740050804,0:00:09.209845
91,0.10373626194866817,0.42939527665327765,0.9570332891619484,0.8993185758638764,0:00:08.983763
92,0.1069748630285126,0.4248313139578008,0.9551861221539575,0.899600822547478,0:00:08.961151
93,0.10982834800046093,0.4053967229647174,0.9535798899730956,0.8974234909882666,0:00:08.980560
94,0.1042989189022212,0.39757034260078694,0.9552262779584789,0.8995201806378775,0:00:08.946470
95,0.10614961102982642,0.4310809494081416,0.9553467453720436,0.899802427321479,0:00:09.196973
96,0.10337802996698754,0.40592904703210714,0.9563506404850821,0.9028668198862949,0:00:09.011410
97,0.10529541737664207,0.3930214648282023,0.9559490824398666,0.9014152655134874,0:00:08.954484
98,0.10176643468941701,0.3846659648841839,0.9580773400795085,0.9017781541066893,0:00:08.949227
99,0.09998122284270165,0.47326425028984087,0.9581576516885516,0.893068827869844,0:00:08.886320
100,0.10353606175069385,0.45335446091005155,0.9563104846805606,0.9036732389822991,0:00:09.214288
