epoch,loss_train,loss_test,f1_train,f1_test,duration
66,0.01493176711290111,0.6161135283225997,0.9933341364494238,0.9318575863876457,0:00:08.935701
67,0.016433220084300225,0.6500280767043474,0.993053045817773,0.9290754405064312,0:00:08.917493
68,0.018382261689011945,0.5778644821952197,0.9923703971409067,0.9308495625176403,0:00:08.841169
69,0.016893498281645106,0.6127394650722376,0.9931333574268161,0.93270432643845,0:00:08.923538
70,0.013103153007073768,0.6002113145876766,0.9937356944946392,0.9303253901052377,0:00:09.135412
71,0.01668946220337152,0.6384499616861798,0.9928924225996868,0.9305269948792387,0:00:08.903757
72,0.017469578267281197,0.6022132337594868,0.9924507087499498,0.9331075359864521,0:00:08.943096
73,0.013904145351829546,0.6442254333476213,0.9930932016222945,0.9329865731220516,0:00:08.899622
74,0.011895924754576986,0.6372084240560016,0.9945388105850701,0.9315753397040442,0:00:08.993638
75,0.015483489218135431,0.6479604934563837,0.9932136690358592,0.9302044272408371,0:00:09.226848
76,0.015238432670963599,0.6371638943758808,0.9928121109906437,0.9306479577436394,0:00:09.037656
77,0.015381182252387805,0.6692647653905625,0.9933341364494238,0.9310511672916415,0:00:08.984908
78,0.01458845446753285,0.6422264489520076,0.9938963177127254,0.9308495625176403,0:00:08.819497
79,0.012546841382952641,0.7179362716248663,0.9938561619082038,0.9320995121164469,0:00:08.941334
80,0.012484731974177115,0.6195789639143131,0.9941372525398546,0.9331075359864521,0:00:09.148561
81,0.013122980671961874,0.6414590409976247,0.9936955386901176,0.9299625015120359,0:00:08.954985
82,0.015035308590175683,0.6340043222170583,0.9931333574268161,0.9303657110600378,0:00:08.990468
83,0.0139243077778381,0.6102824657466978,0.9934947596675099,0.9320188702068465,0:00:08.880054
84,0.014482163427580913,0.5922053857766457,0.9933742922539454,0.9321801540260474,0:00:08.935820
85,0.013242548517930905,0.6742570571163174,0.9944986547805486,0.9318979073424458,0:00:09.104651
86,0.012529499967555147,0.6606135531572432,0.9942978757579408,0.9329462521672514,0:00:08.968159
87,0.013909837469551415,0.6489242842362126,0.9937356944946392,0.9295189710092335,0:00:08.970488
88,0.011672741927034566,0.6664648270439086,0.9946592779986347,0.9302447481956373,0:00:08.913196
89,0.015000961337573329,0.6632397203491819,0.9929727342087299,0.9304866739244385,0:00:09.018693
90,0.013104566225446049,0.6483723129378549,0.9940970967353331,0.9300834643764364,0:00:09.254570
91,0.015663666551076094,0.665143701108224,0.9933341364494238,0.9315350187492439,0:00:08.997864
92,0.01344746347014331,0.7425542640231318,0.9940970967353331,0.9262126527156163,0:00:08.967730
93,0.013071352873422978,0.652094777993152,0.9940569409308115,0.9318575863876457,0:00:08.840897
94,0.011967689611456798,0.7147483346003878,0.9946191221941132,0.9314140558848434,0:00:08.943442
95,0.01300945001629017,0.6802628856286939,0.99401678512629,0.9312124511108423,0:00:09.170302
96,0.010092887548892343,0.7294998980792778,0.9945789663895916,0.9318172654328455,0:00:09.048059
97,0.01243316043673739,0.6678169785645813,0.9942577199534193,0.9297608967380347,0:00:09.013151
98,0.012706112302662494,0.6328870815120975,0.9940569409308115,0.929236724325632,0:00:08.932167
99,0.013843797885274413,0.6449176105792666,0.9942577199534193,0.9316963025684448,0:00:08.996109
100,0.01097981396907586,0.6599868959028479,0.9953419266755009,0.9302850691504375,0:00:09.150759
